Choice,SJT,Argument,SubjID,convincing,interesting,informative,novel,logical,emotional,agree,decide,Arg.Content,Arg.Subj.ID,SJT_dummy,ArgID,Jaccard,Subj.BATs,Arg.Bats
2,3,10,158,5,5,4,4,4,5,5,1,"Meeting with the customer opens the lines of communication. Ideally, they would understand that there could be some internal issues and extend the deadline without having to go into detail with them. Without speaking with the project manager about the lack of communication, they will never understand what they are doing wrong and this situation could present itself in the future if they are put in charge of other projects. They need to be held responsible for the circumstances that have lead up to this point and be taught how to fix the problem and communicate better in the future.",arg.subj.1,TRUE,33,0.230769231,"serious,industrious,cautious,important,shrewd,critical,humorless,moody,sentimental,tolerant,happy,humorous,superficial,wasteful,irresponsible,wavering,responsible,hands-on,manage,adequate,delegate,network,monitor,control","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,delegate,social,recognizable,influence"
2,2,9,129,2,1,2,1,3,4,2,1,It is important as a leader of a team to set the level of expectation at all times. There is no room for ambiguity as this can lead to loose interpretations or conflict over what was mandated at the beginning of the working relationship. It is also important to openly express praise and acknowledgement for past achievements because often team members simply lack motivation or sense of purpose and giving them that can often lead to an improved sense of self and identity within the organisation and team.,arg.subj.18,FALSE,28,0.333333333,"important,intelligent,reliable,practical,cold,humorless,dominating,persistent,modest,tolerant,happy,sociable,superficial,dishonest,wasteful,irresponsible,hands-off,hands-on,reward,question,control,delegate,monitor,influence","important,intelligent,reliable,practical,critical,shrewd,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,careful,hands-on,manage,adequate,discipline,delegate,recognizable,influence"
1,3,2,163,2,3,2,2,2,4,1,1,"It is not the fault of the project manager that the timeline has shifted, but the project still needs to be completed. It's more important that we focus on getting the most important things done and not assigning blame or looking for a way out. I would work to make sure we understood where the miscommunication happened and how to avoid repeating it, while also working on setting better expectations and making sure we can complete the most important aspects of the project in time.",arg.subj.26,TRUE,30,0.230769231,"intelligent,reliable,cautious,industrious,stern,moody,cold,persistent,modest,humorous,happy,warm,unintelligent,vain,wasteful,irresponsible,careful,question,hands-off,reward,discipline,delegate,control,influence","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,modest,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,discipline,delegate,social,influence"
2,2,5,1,4,4,4,3,3,4,4,4,"I chose Option B because I think that it is important to voice your criticisms/constructive feedback to the employee so that they know what exactly they need to change to become an effective employee. I do not think that it is a good idea to sugar coat the situation because the employee may never know what went wrong in their performance. However, I also think that it is incredibly important to point out the things that the employee is doing well or has done well in the past to increase motivation. Otherwise, they might feel like they are being reprimanded and being looked down upon. The goal is to motivate not to tear down.",arg.subj.13,FALSE,11,0.333333333,"important,industrious,reliable,cautious,stern,critical,cold,humorless,warm,sentimental,happy,modest,dishonest,wasteful,impulsive,wavering,responsible,hands-on,manage,adequate,discipline,network,delegate,recognizable","important,intelligent,reliable,skillful,stern,critical,shrewd,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,discipline,monitor,control,influence"
1,2,4,28,4,2,5,4,1,4,3,3,"The change in productivity could indicate that the employee is either dissatisfied with their current project or has personal issues. Either way, it's better to get to know the employee and find out why their behavior changed, rather than lecture them about how much they should care. Additionally, there is nothing wrong with the employee working only as long as required. Coming in late should be addressed, but they are not obligated to work longer than required.",arg.subj.33,FALSE,36,0.2,"cautious,important,serious,practical,moody,dominating,critical,shrewd,modest,warm,sentimental,sociable,superficial,impulsive,dishonest,unintelligent,question,careful,hands-off,reward,network,monitor,social,recognizable","intelligent,reliable,serious,skillful,cold,stern,critical,persistent,modest,tolerant,helpful,sociable,superficial,irresponsible,wavering,wasteful,question,careful,responsible,manage,discipline,control,social,influence"
1,3,5,29,1,1,1,2,1,3,1,1,"In this situation, I will take on the approach of meeting the customer and determine the critical requirements to ensure that the project is completed on time. Whenever a group project is assigned, it is the responsibility of all members to collaborate and work together to reach completion. However, I have no problem taking over the project on my own if that is the only way to make sure work is done correctly and efficiently. From previous past work experiences, while working on projects, it is very normal for one person to do more work compared to the other group members. This situation is no different. I would have to take over the project and work extra hours to meet the deadline. I picked this approach because a responsible worker will do whatever it takes to finish the job even if the work share is not evenly divided.",arg.subj.14,TRUE,25,0.454545455,"important,cautious,serious,industrious,stern,shrewd,dominating,humorless,humorous,warm,helpful,sociable,superficial,vain,impulsive,wavering,reward,hands-on,manage,question,discipline,network,monitor,influence","important,cautious,intelligent,practical,stern,critical,dominating,persistent,modest,warm,helpful,sociable,superficial,vain,impulsive,dishonest,responsible,hands-on,manage,adequate,discipline,network,control,influence"
1,2,10,150,4,5,3,4,4,5,4,3,All of us generally have lives outside of work. I have been in this type of situation many time as a staff resource manager and there is almost always something behind the behavior. I would talk with the person off the record and make them aware of all we can do to help and support if needed. If the employee was just lacking interest or motivation for the job then that would come out of the conversation and appropriate action could be taken.,arg.subj.7,FALSE,2,0.454545455,"important,industrious,practical,skillful,cold,stern,humorless,moody,modest,humorous,sentimental,helpful,superficial,vain,dishonest,wasteful,reward,hands-on,responsible,manage,monitor,control,recognizable,network","important,industrious,intelligent,skillful,cold,stern,critical,shrewd,modest,warm,tolerant,helpful,superficial,vain,dishonest,wasteful,reward,careful,responsible,manage,discipline,delegate,recognizable,influence"
1,2,6,197,4,2,2,2,4,4,2,2,"I would have a personal conversation with them to find out what the underlying issue is that is causing their lack of motivation. A more engaged employee is always more productive, so, if they are unhappy with some aspect of their role, I would need to understand that and try to close that gap or transfer them to a project where they might show more interest or enthusiasm. But I would also stress that they are part of team and everyone relies on each member of the team to complete their duties to try to gain some commitment from them until adjustments can be made.",arg.subj.22,FALSE,18,0.11627907,"cautious,industrious,skillful,important,cold,moody,humorless,dominating,happy,humorous,sentimental,helpful,dishonest,wasteful,irresponsible,unintelligent,reward,question,responsible,hands-on,recognizable,control,social,influence","cautious,intelligent,reliable,practical,stern,critical,shrewd,persistent,modest,warm,tolerant,sociable,superficial,vain,impulsive,wavering,reward,careful,responsible,hands-off,discipline,network,social,influence"
2,2,8,80,5,5,5,4,5,4,5,5,"I believe being open and honest with the employee is very important.  I think discussing the current issues in their work while bringing up the fact that you know they can do better helps balance things out.  If someone isn't putting their full effort into a project it has an effect on everyone else working on that project.  If the employee doesn't turn their behavior around, I don't want them to feel blindsided when the discussion gets more serious.",arg.subj.3,FALSE,10,0.142857143,"industrious,cautious,practical,important,humorless,shrewd,cold,moody,modest,sociable,tolerant,sentimental,superficial,vain,irresponsible,impulsive,question,careful,adequate,manage,influence,discipline,network,social","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,modest,warm,tolerant,helpful,superficial,vain,dishonest,wavering,responsible,hands-on,hands-off,manage,delegate,monitor,control,recognizable"
1,3,3,87,4,4,3,3,3,5,3,4,"I would personally take over the project so that I could deliver the end result to the client in a timely fashion as planned. It is not the fault of the client that my team couldn't handle the project, and, as such, the client should not have to suffer. Furthermore, I can no longer trust my project manager not only because he or she has done a poor job executing, but has also lied about his/her progress. If he/she had been honest, perhaps I could have helped them achieve their goal.",arg.subj.16,TRUE,20,0.230769231,"industrious,intelligent,cautious,skillful,humorless,critical,shrewd,moody,sentimental,modest,warm,humorous,dishonest,vain,impulsive,unintelligent,reward,hands-on,question,adequate,discipline,recognizable,monitor,influence","important,intelligent,reliable,skillful,stern,critical,dominating,persistent,happy,tolerant,helpful,sociable,superficial,vain,impulsive,wasteful,careful,hands-on,manage,adequate,discipline,delegate,social,influence"
2,3,1,79,4,4,4,2,5,3,2,1,"It's preferable to extend the deadline to meet the customer's requirements as opposed to delivering partial results just for the benefit of meeting the deadline. Taking control would deprive the project manager of the opportunity to learn from their mistakes. It's important to talk to the project manager to let them know how their actions have negatively affected the company. It's also important to talk to understand why the project is not proceeding according to plan, and to guide the path forward.",arg.subj.32,TRUE,26,0.6,"industrious,intelligent,important,skillful,stern,critical,shrewd,humorless,humorous,tolerant,helpful,sociable,superficial,impulsive,dishonest,irresponsible,question,responsible,hands-on,manage,discipline,network,control,influence","industrious,intelligent,practical,skillful,stern,critical,shrewd,persistent,warm,tolerant,helpful,sociable,superficial,vain,dishonest,wavering,question,responsible,hands-on,manage,discipline,delegate,control,influence"
2,2,4,65,3,3,4,2,4,5,2,1,"I think Option B is the best course of action in this situation because I should be objective in approaching this situation. He has been with the company for a number of years already and he should be fully committed to his responsibilities at the company. I would like to have an open conversation with him, and tell him how important his work is and how much I valued his previous performance.",arg.subj.31,FALSE,16,0.454545455,"cautious,practical,reliable,skillful,stern,shrewd,dominating,humorless,sentimental,warm,happy,sociable,dishonest,wasteful,impulsive,wavering,careful,responsible,hands-on,manage,discipline,influence,social,control","cautious,intelligent,reliable,skillful,stern,critical,dominating,persistent,modest,warm,helpful,sociable,superficial,vain,impulsive,wavering,careful,responsible,hands-on,manage,discipline,delegate,monitor,control"
1,3,5,99,4,2,3,3,4,2,3,3,"In this situation, I will take on the approach of meeting the customer and determine the critical requirements to ensure that the project is completed on time. Whenever a group project is assigned, it is the responsibility of all members to collaborate and work together to reach completion. However, I have no problem taking over the project on my own if that is the only way to make sure work is done correctly and efficiently. From previous past work experiences, while working on projects, it is very normal for one person to do more work compared to the other group members. This situation is no different. I would have to take over the project and work extra hours to meet the deadline. I picked this approach because a responsible worker will do whatever it takes to finish the job even if the work share is not evenly divided.",arg.subj.14,TRUE,25,0.066666667,"industrious,reliable,skillful,serious,moody,critical,shrewd,humorless,modest,tolerant,sentimental,humorous,wavering,irresponsible,wasteful,unintelligent,reward,question,hands-off,careful,recognizable,monitor,control,social","important,cautious,intelligent,practical,stern,critical,dominating,persistent,modest,warm,helpful,sociable,superficial,vain,impulsive,dishonest,responsible,hands-on,manage,adequate,discipline,network,control,influence"
1,3,4,193,4,4,4,2,4,2,4,4,"The project manage was either dishonest in their assessment of how the project was going, or did not understand the project enough to assess how far along it was. Either way, they are not someone I can trust to continue working on the project, especially so close to the deadline. Meeting with the customer to meet critical requirements shows the client that we had addressed the issue will work to our best effort to deliver what we can.",arg.subj.33,TRUE,37,0.6,"intelligent,reliable,important,skillful,cold,stern,humorless,persistent,modest,tolerant,helpful,sociable,impulsive,irresponsible,wavering,wasteful,hands-off,careful,hands-on,manage,discipline,control,social,monitor","intelligent,reliable,serious,skillful,cold,stern,critical,persistent,modest,tolerant,helpful,sociable,superficial,irresponsible,wavering,wasteful,question,careful,responsible,manage,discipline,control,social,influence"
1,2,2,58,5,4,4,3,4,3,3,3,"As a leader, it is imperative to maintain an open and healthy relationship with those who work under you. In this context, it is clear that the employee has some issues regarding motivation/work ethic and requires adjustment in order to continue effectively. By doing this in an open and supportive manner, the employee should feel capable of expressing the factors that have impacted their performance. This in conjunction with the offer of support will provide them with the opportunity to improve and succeed. Though there is no guarantee their behavior will change, such a course will at least afford the opportunity, which is what's best both for the employee and the company.",arg.subj.23,FALSE,4,0.333333333,"intelligent,reliable,industrious,practical,moody,critical,dominating,cold,helpful,happy,warm,humorous,wasteful,irresponsible,impulsive,dishonest,reward,hands-off,manage,adequate,influence,discipline,recognizable,social","important,cautious,industrious,serious,stern,critical,dominating,persistent,sentimental,happy,sociable,humorous,superficial,irresponsible,impulsive,dishonest,reward,hands-off,manage,adequate,delegate,monitor,network,control"
1,2,2,190,4,2,2,2,4,4,4,2,"As a leader, it is imperative to maintain an open and healthy relationship with those who work under you. In this context, it is clear that the employee has some issues regarding motivation/work ethic and requires adjustment in order to continue effectively. By doing this in an open and supportive manner, the employee should feel capable of expressing the factors that have impacted their performance. This in conjunction with the offer of support will provide them with the opportunity to improve and succeed. Though there is no guarantee their behavior will change, such a course will at least afford the opportunity, which is what's best both for the employee and the company.",arg.subj.23,FALSE,4,0.6,"intelligent,cautious,industrious,skillful,cold,critical,dominating,persistent,sentimental,happy,sociable,humorous,superficial,irresponsible,impulsive,wasteful,reward,hands-off,manage,adequate,delegate,recognizable,discipline,control","important,cautious,industrious,serious,stern,critical,dominating,persistent,sentimental,happy,sociable,humorous,superficial,irresponsible,impulsive,dishonest,reward,hands-off,manage,adequate,delegate,monitor,network,control"
2,3,10,135,3,4,4,1,2,1,2,1,"Meeting with the customer opens the lines of communication. Ideally, they would understand that there could be some internal issues and extend the deadline without having to go into detail with them. Without speaking with the project manager about the lack of communication, they will never understand what they are doing wrong and this situation could present itself in the future if they are put in charge of other projects. They need to be held responsible for the circumstances that have lead up to this point and be taught how to fix the problem and communicate better in the future.",arg.subj.1,TRUE,33,0.142857143,"serious,cautious,industrious,important,stern,critical,moody,cold,happy,sentimental,helpful,humorous,dishonest,wasteful,unintelligent,irresponsible,responsible,hands-on,reward,adequate,network,monitor,control,discipline","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,delegate,social,recognizable,influence"
2,3,1,190,4,4,3,2,4,4,2,2,"It's preferable to extend the deadline to meet the customer's requirements as opposed to delivering partial results just for the benefit of meeting the deadline. Taking control would deprive the project manager of the opportunity to learn from their mistakes. It's important to talk to the project manager to let them know how their actions have negatively affected the company. It's also important to talk to understand why the project is not proceeding according to plan, and to guide the path forward.",arg.subj.32,TRUE,26,0.6,"cautious,intelligent,practical,reliable,stern,critical,moody,persistent,warm,modest,helpful,sociable,superficial,vain,dishonest,wavering,question,hands-off,hands-on,reward,discipline,delegate,control,influence","industrious,intelligent,practical,skillful,stern,critical,shrewd,persistent,warm,tolerant,helpful,sociable,superficial,vain,dishonest,wavering,question,responsible,hands-on,manage,discipline,delegate,control,influence"
1,2,1,58,5,4,4,3,5,2,4,3,Maybe the manager has something going in their personal life. Criticizing and putting the person down wouldn't not motivate them to do a better job. That's why is better to identify the reason for their behavior and find a solution that will improve their performance without adding more stress to their job. This demonstrates to the project manager that you are there for them if they need help.,arg.subj.17,FALSE,32,0.142857143,"serious,cautious,industrious,important,dominating,humorless,moody,cold,humorous,warm,tolerant,happy,superficial,wasteful,vain,dishonest,hands-off,responsible,reward,manage,network,control,social,influence","intelligent,reliable,practical,skillful,stern,critical,shrewd,persistent,modest,warm,helpful,sociable,superficial,irresponsible,impulsive,wavering,careful,responsible,hands-on,adequate,network,control,recognizable,influence"
2,2,10,12,4,4,4,3,4,4,4,4,"If the employee has been with the company for three years, he has to have done something right in the past and it's never good for a company to lose a valuable employee. I would openly communicate with the employee to find out what has changed. Maybe he is not interested in the new project that he's currently working on and he could be moved to a different department.  I would make it clear that his current behavior is unacceptable - he needs to arrive on time and should put in just as much effort as everyone else on the team. But I would leave the line of communication open to see if there is something changeable that we can work on together to bring him back around.",arg.subj.1,FALSE,21,0.142857143,"industrious,important,cautious,serious,humorless,cold,shrewd,persistent,happy,sentimental,helpful,sociable,wasteful,irresponsible,unintelligent,dishonest,careful,reward,manage,adequate,delegate,monitor,control,network","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,delegate,social,recognizable,influence"
1,3,9,8,2,3,2,3,3,3,3,3,"I think at this point moving forward is all about damage control. There is no way that the other 50% of the project is going to be completed in time, so it would be my job to step in, take over the project management and manage client expectations. I would want to meet with the client to determine which aspects of the project are needed first so we can prioritize those. After that, the next steps would would be to lay out a clear road map to the client about when the project will be finished and the steps we are taking to ensure the problem will not be repeated.",arg.subj.3,TRUE,14,0.066666667,"industrious,important,serious,skillful,moody,cold,shrewd,humorless,sociable,humorous,happy,sentimental,superficial,wasteful,irresponsible,unintelligent,responsible,careful,question,adequate,network,discipline,influence,social","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,modest,warm,tolerant,helpful,superficial,vain,dishonest,wavering,responsible,hands-on,hands-off,manage,delegate,monitor,control,recognizable"
2,2,7,104,3,3,3,3,3,3,3,5,"Although I had nothing against the other option, I thought it was very incomplete as a strategy. As a leader, it's important to be clear about how crucial it is that employees be committed to their work and to motivate them to invest themselves in their work. And constructive criticism is part of the tools a leader has at their disposal to help an employee become better at their work and more invested. Of course, criticism should always come with acknowledgement of an employee's strengths and accomplishments, otherwise it becomes lopsided and depressing for the employee who sees only their flaws being noticed, not the good they do in their work. It has to be balanced.",arg.subj.6,FALSE,3,0.2,"practical,cautious,serious,important,stern,moody,humorless,dominating,sociable,sentimental,tolerant,humorous,irresponsible,impulsive,dishonest,wasteful,reward,question,hands-off,adequate,monitor,network,control,recognizable","industrious,intelligent,reliable,skillful,stern,critical,shrewd,persistent,modest,warm,tolerant,helpful,vain,impulsive,dishonest,wasteful,reward,question,responsible,manage,delegate,network,social,influence"
1,3,6,160,5,4,4,3,4,4,5,4,"It is important to keep in mind that the customer should always be kept in the loop. Meeting with the customer sets expectations and allows for feedback to take place. Once critical issues are established, it is easier to go back and work with the employee on the project to ensure that it gets completed on time. During the meeting with the customer, we can mention the difficulties we've had in meeting their timeline and this will enable honest communication between both parties about how to resolve the issue properly.",arg.subj.27,TRUE,29,0.230769231,"important,cautious,intelligent,practical,cold,moody,dominating,shrewd,sociable,sentimental,warm,humorous,superficial,vain,unintelligent,wavering,hands-off,responsible,hands-on,question,delegate,monitor,recognizable,discipline","important,cautious,intelligent,serious,stern,critical,dominating,persistent,modest,happy,tolerant,helpful,superficial,vain,impulsive,wasteful,careful,responsible,hands-on,manage,network,social,recognizable,influence"
2,2,5,22,5,5,5,5,5,4,5,3,"I chose Option B because I think that it is important to voice your criticisms/constructive feedback to the employee so that they know what exactly they need to change to become an effective employee. I do not think that it is a good idea to sugar coat the situation because the employee may never know what went wrong in their performance. However, I also think that it is incredibly important to point out the things that the employee is doing well or has done well in the past to increase motivation. Otherwise, they might feel like they are being reprimanded and being looked down upon. The goal is to motivate not to tear down.",arg.subj.13,FALSE,11,0.454545455,"important,intelligent,practical,skillful,cold,humorless,shrewd,persistent,warm,sentimental,humorous,happy,unintelligent,vain,wasteful,wavering,responsible,hands-on,manage,adequate,discipline,monitor,recognizable,influence","important,intelligent,reliable,skillful,stern,critical,shrewd,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,discipline,monitor,control,influence"
1,3,2,112,1,1,1,1,2,5,3,2,"It is not the fault of the project manager that the timeline has shifted, but the project still needs to be completed. It's more important that we focus on getting the most important things done and not assigning blame or looking for a way out. I would work to make sure we understood where the miscommunication happened and how to avoid repeating it, while also working on setting better expectations and making sure we can complete the most important aspects of the project in time.",arg.subj.26,TRUE,30,0.333333333,"intelligent,cautious,practical,serious,stern,shrewd,dominating,persistent,sentimental,happy,humorous,warm,superficial,dishonest,impulsive,wavering,question,reward,manage,adequate,network,recognizable,social,influence","intelligent,reliable,practical,skillful,stern,critical,dominating,persistent,modest,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,responsible,hands-on,manage,adequate,discipline,delegate,social,influence"
2,3,9,145,4,5,4,4,4,5,4,4,"While many people would argue that a leader is someone who bears the failures and victories of those underneath them (and to some degree that is true), I would argue that there is much to be said about a leader who also takes responsibility head-on while empowering their sub-ordinates through teaching moments. I can understand that no leader wants their subordinates to fail, a great leader is one, I believe, who can also ""get in the trenches"" and work with their teams to pull them through to success, even when they are failing or not meeting expectations. This kind of tolerance leads to a workplace founding much more strongly on solidarity and comradery, and a leader who accepts the situation and rolls with it rather than just simply taking over the moment someone slips will lead to a far better team in the long term.",arg.subj.18,TRUE,40,0.11627907,"serious,cautious,industrious,skillful,stern,moody,cold,persistent,modest,humorous,helpful,sentimental,wasteful,vain,unintelligent,dishonest,responsible,question,reward,hands-off,social,delegate,recognizable,network","important,intelligent,reliable,practical,critical,shrewd,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,careful,hands-on,manage,adequate,discipline,delegate,recognizable,influence"
1,3,7,26,5,4,5,3,5,3,5,1,"I am going to prioritize the customer and make sure that the job is completed on time. I would have the project manager(s) assist to ensure this is completed. I have the customer in mind here. After the project has been delivered, I would then turn attention to the project manager and work to understand why the project was not completed. I would discuss and learn what created the scenario and aim to avoid this in the future. I might then set up more touch points with this employee, at least temporarily, to make sure we were on the same page. Attending to the customer and delivering projects as stated are much more important than addressing an employee who is not on target. That can wait until the customer needs are met.",arg.subj.34,TRUE,9,0.230769231,"serious,practical,reliable,industrious,stern,humorless,dominating,cold,warm,humorous,helpful,sociable,superficial,unintelligent,irresponsible,dishonest,careful,responsible,adequate,manage,discipline,control,delegate,influence","cautious,intelligent,reliable,skillful,stern,critical,shrewd,persistent,modest,tolerant,helpful,sociable,superficial,vain,impulsive,wasteful,careful,responsible,hands-on,manage,network,social,recognizable,influence"
1,2,9,73,4,2,2,2,4,4,4,1,"A discussion about the employee's behavior is necessary to determine a future course of action. There are numerous reasons, some of which could easily be fixed, that could explain his problematic behavior. Meeting to evaluate his needs and discuss the company's and employees goals is the best step.",arg.subj.20,FALSE,1,0.777777778,"intelligent,reliable,serious,skillful,stern,shrewd,dominating,persistent,modest,warm,tolerant,helpful,irresponsible,impulsive,wavering,wasteful,careful,responsible,hands-on,manage,delegate,monitor,control,influence","intelligent,reliable,serious,skillful,stern,critical,dominating,persistent,modest,warm,tolerant,helpful,vain,impulsive,dishonest,wasteful,careful,responsible,hands-on,manage,delegate,monitor,control,influence"
2,2,9,75,4,4,4,4,4,3,1,1,It is important as a leader of a team to set the level of expectation at all times. There is no room for ambiguity as this can lead to loose interpretations or conflict over what was mandated at the beginning of the working relationship. It is also important to openly express praise and acknowledgement for past achievements because often team members simply lack motivation or sense of purpose and giving them that can often lead to an improved sense of self and identity within the organisation and team.,arg.subj.18,FALSE,28,0.454545455,"industrious,intelligent,reliable,cautious,humorless,shrewd,moody,stern,warm,tolerant,helpful,sociable,superficial,dishonest,impulsive,unintelligent,careful,hands-on,manage,adequate,discipline,monitor,control,influence","important,intelligent,reliable,practical,critical,shrewd,dominating,persistent,warm,tolerant,helpful,sociable,superficial,vain,impulsive,wavering,careful,hands-on,manage,adequate,discipline,delegate,recognizable,influence"
1,2,6,87,4,3,3,3,4,3,4,4,"I would have a personal conversation with them to find out what the underlying issue is that is causing their lack of motivation. A more engaged employee is always more productive, so, if they are unhappy with some aspect of their role, I would need to understand that and try to close that gap or transfer them to a project where they might show more interest or enthusiasm. But I would also stress that they are part of team and everyone relies on each member of the team to complete their duties to try to gain some commitment from them until adjustments can be made.",arg.subj.22,FALSE,18,0.454545455,"cautious,industrious,important,skillful,dominating,critical,shrewd,persistent,sentimental,warm,tolerant,sociable,unintelligent,vain,impulsive,wavering,reward,careful,responsible,adequate,monitor,recognizable,social,influence","cautious,intelligent,reliable,practical,stern,critical,shrewd,persistent,modest,warm,tolerant,sociable,superficial,vain,impulsive,wavering,reward,careful,responsible,hands-off,discipline,network,social,influence"
1,2,7,156,4,3,3,2,4,4,4,3,"I would offer advice to the employee in private. I would not want to embarrass him and would like to figure out what is going on. He might need additional support, or there may be personal circumstances affecting his performance. In addition, it might be that this project is not a good fit for the individual, and we may want to figure out another project that might work better.",arg.subj.11,FALSE,19,0.297297297,"important,practical,reliable,serious,cold,shrewd,humorless,moody,modest,sociable,tolerant,happy,superficial,vain,wavering,unintelligent,careful,adequate,hands-off,reward,delegate,monitor,control,influence","industrious,intelligent,reliable,skillful,stern,critical,humorless,persistent,modest,warm,tolerant,helpful,superficial,vain,impulsive,dishonest,careful,responsible,hands-off,manage,delegate,monitor,recognizable,influence"
1,2,1,101,2,2,2,2,4,2,2,2,Maybe the manager has something going in their personal life. Criticizing and putting the person down wouldn't not motivate them to do a better job. That's why is better to identify the reason for their behavior and find a solution that will improve their performance without adding more stress to their job. This demonstrates to the project manager that you are there for them if they need help.,arg.subj.17,FALSE,32,0.230769231,"cautious,important,industrious,skillful,moody,dominating,humorless,cold,modest,sentimental,happy,sociable,superficial,dishonest,impulsive,wavering,careful,responsible,question,manage,monitor,discipline,delegate,influence","intelligent,reliable,practical,skillful,stern,critical,shrewd,persistent,modest,warm,helpful,sociable,superficial,irresponsible,impulsive,wavering,careful,responsible,hands-on,adequate,network,control,recognizable,influence"
1,2,3,86,3,3,3,3,3,3,3,3,"If this employee only recently started coming in late and underperforming, there must be a reason for it. It's important to talk to the employee to understand why there is a disconnect between them and their assignment. Perhaps the assignment is not a right fit and the employee and company could benefit from the employee being moved to a different project. If the issue is personal and unrelated to the job, it's important to know that as well,  since, in that instance, moving the employee to a different assignment may not change anything. A company's success depends on the success of their employees. While it's important to reinforce the necessity of high quality work, that work should not come at the expense of the employees' wellbeing if the company wants to succeed in the long run.",arg.subj.32,FALSE,24,0.655172414,"industrious,intelligent,practical,skillful,stern,critical,shrewd,persistent,warm,happy,helpful,humorous,irresponsible,vain,dishonest,wavering,question,responsible,hands-on,reward,social,delegate,control,influence","industrious,intelligent,practical,skillful,stern,critical,shrewd,persistent,warm,tolerant,helpful,sociable,superficial,vain,dishonest,wavering,question,responsible,hands-on,manage,discipline,delegate,control,influence"
1,2,7,27,2,2,3,2,3,3,1,1,"I would offer advice to the employee in private. I would not want to embarrass him and would like to figure out what is going on. He might need additional support, or there may be personal circumstances affecting his performance. In addition, it might be that this project is not a good fit for the individual, and we may want to figure out another project that might work better.",arg.subj.11,FALSE,19,0.333333333,"industrious,serious,reliable,skillful,dominating,critical,cold,persistent,happy,sentimental,sociable,helpful,superficial,vain,irresponsible,dishonest,hands-on,question,adequate,reward,delegate,monitor,social,influence","industrious,intelligent,reliable,skillful,stern,critical,humorless,persistent,modest,warm,tolerant,helpful,superficial,vain,impulsive,dishonest,careful,responsible,hands-off,manage,delegate,monitor,recognizable,influence"
1,2,6,70,5,5,5,5,5,1,5,5,"I would have a personal conversation with them to find out what the underlying issue is that is causing their lack of motivation. A more engaged employee is always more productive, so, if they are unhappy with some aspect of their role, I would need to understand that and try to close that gap or transfer them to a project where they might show more interest or enthusiasm. But I would also stress that they are part of team and everyone relies on each member of the team to complete their duties to try to gain some commitment from them until adjustments can be made.",arg.subj.22,FALSE,18,0.454545455,"cautious,intelligent,serious,important,stern,cold,moody,persistent,happy,warm,tolerant,sociable,superficial,vain,unintelligent,wasteful,reward,careful,hands-on,hands-off,discipline,network,social,delegate","cautious,intelligent,reliable,practical,stern,critical,shrewd,persistent,modest,warm,tolerant,sociable,superficial,vain,impulsive,wavering,reward,careful,responsible,hands-off,discipline,network,social,influence"
1,2,4,58,5,4,4,3,4,2,4,3,"The change in productivity could indicate that the employee is either dissatisfied with their current project or has personal issues. Either way, it's better to get to know the employee and find out why their behavior changed, rather than lecture them about how much they should care. Additionally, there is nothing wrong with the employee working only as long as required. Coming in late should be addressed, but they are not obligated to work longer than required.",arg.subj.33,FALSE,36,0.454545455,"intelligent,practical,important,industrious,cold,humorless,critical,moody,happy,tolerant,helpful,sociable,unintelligent,irresponsible,impulsive,vain,question,careful,responsible,manage,discipline,control,social,influence","intelligent,reliable,serious,skillful,cold,stern,critical,persistent,modest,tolerant,helpful,sociable,superficial,irresponsible,wavering,wasteful,question,careful,responsible,manage,discipline,control,social,influence"
